pertSize,reactionTime,initialResponse
-150,0.667996790522011,1
200,0.628997754931333,-1
0,1.08299449574406,1
-100,0.736000901699299,1
50,1.97199292206642,-1
-300,0.689998756883142,1
0,2.06899239885388,1
-25,2.15900032901118,1
300,0.756999769924732,-1
150,2.03399838042242,-1
-200,0.980995432371856,1
-50,2.62199155020789,1
25,3.33199937736936,1
100,1.86699155401584,-1
150,0.706993765110383,-1
-200,0.731000725383637,1
0,4.54999154674442,1
100,3.95300029754435,-1
-50,2.18700017785886,1
300,0.707000658032484,-1
0,2.31699899172236,1
25,3.2519968068591,1
-300,1.37099853372638,1
-150,1.42699463402823,1
200,0.828994184965268,-1
50,2.19499773525604,1
-25,2.43199971651484,1
-100,1.0740010565496,1
-150,0.858992695684719,1
