pertSize,reactionTime,initialResponse
-150,2.77900085436704,1
200,0.793001553887734,-1
0,5.81599829685001,1
-100,3.33200274836418,1
50,1.69799699091527,-1
-300,1.19099826788442,1
0,7.9690015617598,-1
-25,3.95999979876797,1
300,0.762005057571514,-1
150,2.63999581515236,-1
-200,1.10800159323117,1
-50,5.06599929415825,1
25,3.59999742746004,-1
100,0.91299677657662,-1
150,0.749996639366145,-1
-200,1.34399585043866,1
0,2.3089988015854,-1
100,2.29199795520253,-1
-50,2.12199681448692,1
300,0.759995563741541,-1
0,4.20799839997198,-1
25,3.87700350391242,-1
-300,1.32600403665856,1
-150,2.66599953782134,1
200,1.56400252890307,-1
50,3.33700266992673,-1
-25,2.22100042128295,-1
-100,1.21300239062111,1
-150,4.15000271105237,1
