pertSize,reactionTime,initialResponse
-150,1.55999538898322,1
200,0.807994657516247,-1
0,3.0219995301959,-1
-100,2.26599504256592,1
50,3.54099892294471,-1
-300,1.41600422239571,1
0,7.71499829470849,-1
-25,7.24700345194287,1
300,0.941998277543462,-1
150,2.4040032364137,-1
-200,1.74099859881244,1
-50,4.71299945604551,1
25,5.25199858796987,-1
100,2.09800156784331,-1
150,2.85900024283183,-1
-200,1.56600085055834,1
0,8.06100353264628,1
100,4.55000124478101,-1
-50,2.92000415527582,1
300,1.28199610698357,-1
0,6.81900003505143,-1
25,7.71900410747912,-1
-300,2.17799796950567,1
-150,3.47199853169877,1
200,0.673003876683651,-1
50,2.0770027822291,-1
-25,8.13900072073739,1
-100,2.22699448466301,1
-150,2.40699612534081,1
