pertSize,reactionTime,initialResponse
100,0.719995873208973,-1
25,3.82699583554495,-1
-50,7.41899082517921,1
-200,1.65799102926394,1
150,1.09099103081098,-1
300,1.09300057696964,-1
-25,7.39899957716261,1
0,3.31099979949067,-1
-300,1.40699950110866,1
50,1.80199540031026,-1
-100,4.74599775231036,1
0,4.98199938321341,-1
200,1.21699090814218,-1
-150,2.35599441921659,1
-100,2.88099321543996,1
-25,4.49199557864631,-1
50,6.83199169301952,-1
200,1.05599822723889,-1
-150,2.51799393021793,1
-300,1.0749960614412,1
25,8.39199796425964,-1
0,7.68599718379846,-1
300,0.843996025563683,-1
-50,2.36099945533351,1
100,1.24100030553382,-1
0,4.07999317038048,-1
-200,1.18199115228344,1
150,0.967994460821501,-1
100,1.02799697255978,-1
