pertSize,reactionTime,initialResponse
-150,4.41400126433291,-1
200,2.01700132334372,-1
0,5.99100189185265,1
-100,5.20400471615721,1
50,5.88800472473667,-1
-300,2.0310064172736,1
0,6.13400212168926,-1
-25,3.66300392985431,1
300,2.98900124251668,-1
150,5.03100761556561,-1
-200,3.34900968861621,1
-50,7.08600346517778,-1
25,5.89800638199085,1
100,2.8160000646094,-1
150,4.02699998557364,-1
-200,2.85500549805147,1
0,6.69100179040106,-1
100,6.76300949775759,1
-50,5.41900011169491,1
300,3.9150096179219,-1
0,5.5710020034312,-1
25,7.59200337505172,1
-300,2.49100663101854,1
-150,2.74000500536204,1
200,1.96100769579061,-1
50,4.23000193906046,-1
-25,7.53800081729423,1
-100,5.18000542509253,1
-150,4.03100725078548,1
