pertSize,reactionTime,initialResponse
-150,1.55700658392743,1
200,2.40100750351121,-1
0,4.11900364589383,-1
-100,1.48900116038567,1
50,7.21600653696078,-1
-300,0.640000288964075,1
0,6.64500463819422,1
-25,3.25100060117256,1
300,1.80100642549951,-1
150,6.67500177252077,-1
-200,1.10000322258566,1
-50,1.29000780022034,1
25,8.9180039966086,1
100,1.72900091123302,-1
150,1.87099993800803,-1
-200,0.964008278133406,1
0,3.07400542962569,1
100,1.85900505066093,-1
-50,1.48300039553578,-1
300,1.81000753593253,-1
0,2.82200413942337,-1
25,5.57200493359414,-1
-300,0.61000594496727,1
-150,1.79300182664156,1
200,1.93900788223982,-1
50,3.85100983548182,-1
-25,5.00800222730322,-1
-100,2.85300947773794,1
-150,1.32600130820356,1
