pertSize,reactionTime,initialResponse
-150,1.16299530208198,1
200,2.45599833381129,-1
0,4.99600320160243,-1
-100,1.61999822902726,1
50,6.18999417591112,-1
-300,0.80399959028,1
0,1.98199660861428,1
-25,5.82199881625274,1
300,1.64699641764309,-1
150,3.42399336171366,-1
-200,0.900995532872912,1
-50,6.58199534034793,1
25,4.5850014891621,1
100,1.76199430632551,-1
150,1.99699987698114,-1
-200,1.35199611604185,1
0,4.89199704826024,1
100,2.88699510026345,-1
-50,4.383994491458,1
300,1.13400148117944,-1
0,3.59699594378617,-1
25,4.59899579119519,-1
-300,0.780001972918399,1
-150,1.05599816572794,1
200,1.87199981200683,-1
50,5.35999749541224,-1
-25,3.97000217819732,-1
-100,2.77199541724258,1
-150,0.873000018000312,1
