pertSize,reactionTime,initialResponse
-150,1.85399434483406,1
200,6.48299403738929,-1
0,2.577000156758,1
-100,2.85100012397743,1
50,3.37099151087023,-1
-300,0.459996157886053,1
0,3.87299575090583,1
-25,1.44899052465189,1
300,2.7249978731852,-1
150,1.71699215639092,-1
-200,0.900998165729106,1
-50,3.37099642586691,1
25,3.90499718499632,1
100,1.94999160695443,-1
150,3.26899379074894,-1
-200,0.72399154210143,1
0,2.76599179876212,1
100,5.49499731338437,1
-50,3.69999467372691,1
300,1.94099155402364,-1
0,2.15999137759354,-1
25,1.96499612343177,-1
-300,0.440998352765746,1
-150,0.282992970227497,1
200,2.44999903703138,-1
50,NaN,NaN
