pertSize,reactionTime,initialResponse
-150,1.71299957823794,1
200,2.40600363099657,-1
0,5.65200583863043,1
-100,2.14000718498573,1
50,2.72199918854312,1
-300,1.69200408363395,1
0,3.2260035259751,1
-25,4.95699874472484,-1
300,3.80599817586335,-1
150,3.24600196933898,-1
-200,3.78500638020341,1
-50,5.02800281131204,1
25,3.91500002658722,-1
100,4.93200200295541,-1
150,3.83999779284204,-1
-200,3.11200741469656,1
0,6.65200014710717,1
100,4.16600502610527,-1
-50,3.99100098908093,1
300,4.38200055897323,-1
0,5.7509992178675,1
25,3.86400447177584,-1
-300,2.29300053215411,1
-150,3.33599997448619,1
200,2.23100287306443,-1
50,2.52100192296348,-1
-25,7.87500461626041,1
-100,3.56000662696169,1
-150,7.27799850022711,1
