pertSize,reactionTime,initialResponse
100,1.67400140166865,1
25,6.3399999161993,-1
-50,2.6209926065203,1
-200,2.56999247563363,1
150,3.72300066650496,1
300,3.29799585021101,-1
-25,2.97999919939321,1
0,3.27100048828288,1
-300,5.17099997198966,1
50,6.74899171209836,1
-100,6.69099223506782,1
0,7.21899540699087,1
200,3.43999715769314,-1
-150,4.20399190903117,1
-100,4.54599787843472,1
-25,4.33699830818659,1
50,6.01699670708331,1
200,3.06899602258636,-1
-150,3.39100026035885,1
-300,2.39699304318492,1
25,7.04199992573558,1
0,3.57299173378851,1
300,3.28099854553147,-1
-50,4.00100019812817,-1
100,3.77900014854094,-1
0,3.28899451863981,-1
-200,2.29899225247209,1
150,3.16099269342521,-1
100,4.15999915898283,-1
