pertSize,reactionTime,initialResponse
-150,0.983003155706683,1
200,0.520004830003018,-1
0,3.63100753867911,1
-100,2.11200236427976,1
50,2.08700195026177,-1
-300,1.11400787198363,1
0,6.89700880491728,1
-25,5.7210010467752,-1
300,1.08500374281721,-1
150,1.62600799739448,-1
-200,1.02800414955709,1
-50,2.85100802922534,1
25,1.69200077700953,-1
100,2.74500155222631,-1
150,2.98500719225558,-1
-200,1.09699926448229,1
0,4.87800385475566,-1
100,2.09100427186786,-1
-50,2.31700004351296,1
300,0.501007604361803,-1
0,2.21100361848221,1
25,2.90500697887182,-1
-300,4.48700586199993,1
-150,2.11200687337259,1
200,1.2000007402894,-1
50,2.84999949025951,-1
-25,3.22200006365892,1
-100,1.19600320398604,1
-150,1.26699907374132,1
