pertSize,reactionTime,initialResponse
100,2.27000402748672,-1
25,4.46099978864368,-1
-50,5.55599900114612,1
-200,1.49100529849238,1
150,1.4109970939171,-1
300,1.55499675488682,-1
-25,2.27100637042167,1
0,4.83100480365829,-1
-300,1.06999972664926,1
50,1.94100357758725,-1
-100,1.04000017965154,1
0,4.78999918961199,-1
200,1.01300454020384,-1
-150,0.93600360059645,1
-100,2.19600412141881,1
-25,2.64899918949232,1
50,5.34899734592182,-1
200,2.04000253534468,-1
-150,1.9500054913733,1
-300,1.50000299394014,1
25,2.82399930870451,-1
0,2.7499974293678,1
300,1.09900469589047,-1
-50,2.83400605976203,-1
100,1.33600120210758,-1
0,2.33100579166057,1
-200,1.12200014352857,1
150,1.53200357258174,-1
100,1.4480061824288,1
