pertSize,reactionTime,initialResponse
100,2.19200820553669,-1
25,3.41900231564068,1
-50,2.01700538170553,1
-200,2.39200343859557,1
150,5.31500173378299,-1
300,3.04000393438764,-1
-25,4.1130029962078,1
0,3.68000818634027,-1
-300,1.10200135529158,1
50,5.77900065470021,-1
-100,6.81200869703753,1
0,6.66700291860616,-1
200,3.51100349199987,-1
-150,1.37900583064766,1
-100,1.44100654769136,1
-25,1.17300591433013,1
50,2.10000319826941,-1
200,4.21900740170531,-1
-150,1.16400182855432,1
-300,1.05600505579059,1
25,3.0740096684749,-1
0,3.72000832033518,-1
300,2.71200869751192,-1
-50,2.24500403678394,1
100,2.20100908184395,1
0,7.3230052999279,1
-200,1.32000449347834,1
150,1.89200977540168,-1
100,4.78700993394887,-1
