pertSize,reactionTime,initialResponse
100,2.88499485289503,-1
25,5.29899063789344,-1
-50,3.0839929253998,1
-200,0.470992349502922,1
150,2.25099268042686,-1
300,2.87199542974849,-1
-25,5.29899266886787,1
0,3.83299964808975,1
-300,1.09599353253725,1
50,3.95699252498162,-1
-100,4.14199509561149,1
0,5.82199717640469,-1
200,1.94899690675811,-1
-150,1.10899791812699,1
-100,1.1489985139342,1
-25,3.02999203609943,1
50,2.51899420237169,-1
200,1.76299576246674,-1
-150,0.896997731804731,1
-300,0.953991812464665,1
25,4.28100040209392,-1
0,5.50199158227042,1
300,0.719997071624675,1
-50,3.60599605846073,1
100,2.10199522959738,-1
0,3.10199793827633,-1
-200,0.746998851536773,1
150,2.47399885940104,-1
100,3.63899722325732,-1
