pertSize,reactionTime,initialResponse
-150,0.749997933511622,1
200,1.16000290358352,-1
0,4.60300640416244,1
-100,2.43999948203418,1
50,1.01300354111299,-1
-300,0.659002007960225,1
0,2.4410056633933,-1
-25,3.87099776089599,-1
300,1.86300122011016,-1
150,1.93899740803317,-1
-200,2.35500637257064,1
-50,5.50799734533211,1
25,4.18099799514312,-1
100,2.59500587487128,-1
150,1.4510047173535,-1
-200,1.6010011883991,1
0,5.82500356424134,1
100,2.72900192809175,-1
-50,5.89100518131454,-1
300,2.01799934399605,-1
0,6.01500687337102,-1
25,2.12300343060633,1
-300,1.85299934732757,1
-150,0.929998934028845,1
200,1.7739991093913,-1
50,4.87500268495205,-1
-25,3.20700133752689,1
-100,2.10000543094066,1
-150,0.721000838879263,1
