pertSize,reactionTime,initialResponse
-150,0.889003144504386,1
200,0.850995632288686,-1
0,4.08499722182751,1
-100,1.15500327670452,1
50,4.80399525856774,-1
-300,0.709001688359422,1
0,6.52299828136165,-1
-25,2.85199962210754,1
300,2.4699941533836,-1
150,1.98600019144942,-1
-200,0.932994272116048,1
-50,2.83499462616601,1
25,3.47899828720256,-1
100,1.30199429571803,-1
150,2.48200073814223,-1
-200,0.759001599551993,1
0,4.33399792063574,1
100,1.68400035178638,-1
-50,2.33699458312913,1
300,1.65899431979778,-1
0,2.71299468576763,1
25,3.08999502301594,-1
-300,2.20299997628172,1
-150,3.83099738776946,1
200,1.83100093877147,-1
50,4.66999936640059,-1
-25,6.01299511146499,1
-100,1.80499925112963,1
-150,2.33399633324007,1
