pertSize,reactionTime,initialResponse
-150,2.35000087750086,1
200,1.70299973118381,-1
0,5.17499982106528,1
-100,3.38199936783349,1
50,5.52600204289047,-1
-300,2.38099819576746,1
0,6.36600441467453,1
-25,6.0870046664495,1
300,1.75000600719068,-1
150,2.50000549578544,-1
-200,1.84300284909841,1
-50,7.07600414573972,1
25,4.78099800288328,-1
100,1.85800375223334,-1
150,2.92800520300807,-1
-200,1.7890017945756,1
0,4.79700092649,1
100,3.14399953281827,-1
-50,5.40200239849219,1
300,1.33400568390061,-1
0,6.07099695098441,-1
25,5.76899963236065,1
-300,2.70300654781022,1
-150,2.75099830400723,1
200,1.5239971808187,-1
50,4.73199904226931,-1
-25,5.60500569355645,-1
-100,3.80199940633611,1
-150,2.72100168263569,1
