pertSize,reactionTime,initialResponse
-150,1.62499582767487,1
200,1.88700046909071,-1
0,4.95400308036915,1
-100,2.79199725425133,1
50,1.99600172257487,-1
-300,1.61199756920541,1
0,7.36400216090988,-1
-25,4.07999656605534,-1
300,1.7729993665198,-1
150,2.6130028944026,-1
-200,2.41899441933492,1
-50,2.46199516582419,1
25,3.74199582052097,-1
100,3.61900041079207,-1
150,1.81699865269911,-1
-200,1.64000219177979,1
0,4.93900241411029,1
100,1.47999852072826,-1
-50,3.63099912357575,1
300,0.974996193763218,-1
0,4.7190031849168,1
25,4.85299899864185,-1
-300,1.644997586729,1
-150,2.39900211882195,1
200,1.80899580216646,-1
50,4.0390022333886,-1
-25,6.26999409472774,1
-100,2.50299382579396,1
-150,2.74099495351402,1
