pertSize,reactionTime,initialResponse
100,2.41100801002904,-1
25,3.6670001530656,-1
-50,2.47400317358552,1
-200,1.82100903295941,1
150,1.75300132524717,-1
300,1.10800400447624,-1
-25,6.88800688206538,1
0,6.58700174414844,-1
-300,1.79000886702124,1
50,4.95300753712218,-1
-100,3.15700406002725,1
0,7.16400280022208,1
200,1.53900524329947,-1
-150,2.02900392388983,1
-100,3.06900707125169,1
-25,4.43800151705364,1
50,4.65800680601387,-1
200,1.11400097918522,-1
-150,1.86400753652561,1
-300,1.82300336634944,1
25,5.16200507783651,-1
0,3.25799940800061,1
300,1.50300449370843,-1
-50,4.15000356185192,1
100,2.76100833081728,-1
0,4.9520091537197,1
-200,1.98100241589418,-1
150,2.43099944054848,-1
100,4.44800546812621,-1
