pertSize,reactionTime,initialResponse
100,2.41799311005889,-1
25,5.07699669122667,1
-50,4.14599121201172,1
-200,1.59999846172286,1
150,2.28899711358827,-1
300,5.54299135196197,-1
-25,2.22099148666894,1
0,4.61499368238583,1
-300,1.47999311840249,1
50,3.0959912685139,-1
-100,2.16299533879646,1
0,4.65100052964408,1
200,1.73599981010193,-1
-150,1.63899514937657,1
-100,2.34499254333787,1
-25,5.36899129474477,1
50,3.68199332297081,-1
200,1.32299296712881,-1
-150,3.43899506473826,1
-300,1.2419990768467,1
25,4.84299377703428,-1
0,6.00099483120721,1
300,1.54000034999626,-1
-50,3.46799249303149,1
100,4.0369961197357,-1
0,4.82899923348305,1
-200,1.71700113415864,1
150,2.26899577546283,-1
100,4.33299902725412,-1
