pertSize,reactionTime,initialResponse
-150,5.00399649274186,1
200,1.28099774098519,-1
0,4.44200182390341,1
-100,3.85199724447739,1
50,5.92799454736814,-1
-300,1.06100305497966,1
0,5.43999392891419,1
-25,4.99700298035168,1
300,0.521996841671353,-1
150,1.61800222170859,1
-200,1.50200181961554,1
-50,4.02699434947863,1
25,7.40899490189622,-1
100,4.12399645709957,-1
150,1.67899854206917,-1
-200,1.31000021708314,1
0,5.12400131678442,1
100,2.75600137090805,-1
-50,7.0839983913902,1
300,0.600000481965253,-1
0,7.03199477291491,1
25,7.85199609339179,-1
-300,1.3259993556785,1
-150,2.34000238180306,1
200,1.07099821722659,-1
50,6.89400023496273,-1
-25,5.46399457145162,-1
-100,3.70099880993803,1
-150,2.06299657320778,1
