pertSize,reactionTime,initialResponse
100,2.48700100994029,-1
25,5.93600365066231,1
-50,7.06100067114312,1
-200,0.976997700687207,1
150,1.79800650823017,-1
300,0.704001650570717,-1
-25,3.67000347065914,1
0,7.1789974385465,1
-300,1.33800004839577,1
50,2.98199870025564,-1
-100,2.28700604807818,1
0,5.37099913227576,-1
200,0.926002272601181,-1
-150,2.01400633096637,1
-100,3.48000392114773,1
-25,4.55100326048705,1
50,3.10899814426375,-1
200,1.34900467216357,-1
-150,1.37200334644149,1
-300,0.861999596709211,1
25,5.62499883794226,1
0,6.65100646471546,1
300,0.410002829907171,-1
-50,7.55999713837809,1
100,2.5710037826284,-1
0,4.77299733984546,-1
-200,2.17299695527618,1
150,1.31900495481386,-1
100,3.46799820577871,1
