pertSize,reactionTime,initialResponse
100,4.928996428971,-1
25,NaN,NaN
-50,4.27000008881441,-1
-200,1.67199379455997,1
150,2.01899270570721,-1
300,0.823001565098821,-1
-25,2.65499355745123,1
0,NaN,NaN
-300,1.80100168896024,1
50,3.38999900794443,-1
-100,1.11899352168984,1
0,8.2999955226187,-1
200,1.60799790191959,-1
-150,1.16999618375121,1
-100,8.22899876213341,1
-25,6.92800099361193,1
50,4.31600234699727,-1
200,2.86099235403526,-1
-150,2.40099969625589,1
-300,1.93199611473392,1
25,4.40299974144,-1
0,8.19100043261278,-1
300,0.731993694069388,-1
-50,5.37100096273934,1
100,6.18199751579959,-1
0,7.6019936252851,1
-200,1.91999411809957,1
150,2.48099672866374,-1
100,5.53199275052611,-1
