pertSize,reactionTime,initialResponse
100,3.42399622082303,-1
25,5.30200182163389,1
-50,4.29599337041145,1
-200,1.03499268519226,1
150,1.97199755155452,-1
300,0.579997414344689,-1
-25,6.70100004386768,1
0,5.93300150727737,1
-300,0.994996679066389,1
50,8.40099501001532,-1
-100,1.88099954772042,-1
0,8.56800178551202,-1
200,2.73899910449836,-1
-150,2.53399473249738,1
-100,3.14699664508953,1
-25,NaN,NaN
50,4.53099766230298,1
200,1.16699818873167,-1
-150,1.32899980628281,1
-300,1.43399947917351,1
25,5.95699673020863,1
0,5.29399523913889,-1
300,1.42599862825591,-1
-50,7.83199578189669,-1
100,4.18099923550471,-1
0,6.21699579977576,-1
-200,1.03100022744911,1
150,1.13799700891832,-1
100,2.53299714993773,1
