pertSize,reactionTime,initialResponse
100,1.98899184024049,-1
25,4.09499198127014,-1
-50,2.45799317205092,1
-200,1.41099938881234,1
150,0.857992113473301,-1
300,0.96800105345028,-1
-25,3.08499857426068,1
0,2.62199408662127,1
-300,1.37799666773935,1
50,3.52999943459145,-1
-100,2.51299750900216,1
0,4.42199288964184,-1
200,1.18199297177489,-1
-150,1.52099348139745,1
-100,4.84399370372557,1
-25,3.66399514329532,1
50,2.05099272156076,-1
200,1.92699547576922,-1
-150,2.42799883615953,1
-300,1.39499676621199,1
25,3.68299154067063,-1
0,6.41199496066838,-1
300,1.44700064063363,-1
-50,3.28699532819155,1
100,1.26999872851593,-1
0,5.23899840283411,-1
-200,1.55199363207794,1
150,2.18099871218146,-1
100,2.4729925566935,-1
