pertSize,reactionTime,initialResponse
-150,1.31300038623885,1
200,1.06899537301069,-1
0,3.84099716997298,1
-100,2.11599959552404,1
50,4.87700088512793,-1
-300,1.23299899387348,1
0,2.39399931919615,1
-25,5.16900123250525,-1
300,0.830999150632124,-1
150,2.34899668264552,-1
-200,2.20599510884495,-1
-50,4.09099756383512,1
25,7.05299960470438,1
100,2.17299347794324,-1
150,3.20399843120686,-1
-200,1.65099747478962,1
0,5.95499912881496,1
100,2.47500001967273,-1
-50,2.13999762105959,1
300,1.36799698209506,-1
0,6.48099628782074,1
25,3.42899542462692,-1
-300,2.04999601482996,-1
-150,2.60099868285761,1
200,2.16200078534894,-1
50,4.3050003839744,-1
-25,4.8020012755369,1
-100,2.41999528193264,1
-150,2.70300140690961,1
