pertSize,reactionTime,initialResponse
-150,1.3400021809357,1
200,0.874001472591772,-1
0,5.16999623584707,-1
-100,1.6129980552214,1
50,3.33299303710373,-1
-300,1.27599592375918,1
0,3.93899895060167,1
-25,3.49499311888212,1
300,0.923001649614889,-1
150,1.75700083756237,-1
-200,1.63200044107361,1
-50,4.68399697589484,1
25,6.35099355768762,-1
100,2.02400156354997,-1
150,1.978993838311,-1
-200,2.5800013536209,1
0,6.55199503278709,-1
100,1.97199696778989,-1
-50,3.36599583899806,1
300,2.11700060724979,-1
0,5.96400101458858,1
25,6.25399941420619,1
-300,1.36099451660994,1
-150,1.35199428760825,1
200,0.960002893327328,-1
50,4.21000145900325,-1
-25,3.85900117886194,1
-100,1.39599512147834,1
-150,2.04999299407064,1
