pertSize,reactionTime,initialResponse
100,2.3240033526381,-1
25,4.84199859452201,1
-50,5.46399759959604,1
-200,1.05100491237681,1
150,1.96399878561351,-1
300,1.98799858534039,-1
-25,3.60400475656934,1
0,3.18800145816203,-1
-300,1.35600203084323,1
50,2.16499707019102,-1
-100,3.91300112366298,1
0,4.14500349247101,1
200,2.02300043582363,-1
-150,2.37700502538064,1
-100,3.53100314676703,1
-25,2.86300346648204,1
50,5.07999642944196,-1
200,0.985995721101062,-1
-150,2.28200355947047,1
-300,1.27400439214398,1
25,6.95399943923985,-1
0,4.21200122499431,-1
300,0.989998306387861,-1
-50,2.41199822735507,1
100,3.0519967986329,-1
0,4.72099618983339,1
-200,0.930000346299494,1
150,1.42599855875596,-1
100,3.22900025200215,-1
