pertSize,reactionTime,initialResponse
-150,1.48000145983679,1
200,1.92399790144555,-1
0,4.43100134945416,-1
-100,2.42400585842552,1
50,4.70000218582572,1
-300,1.76700229180278,1
0,3.43500680709258,1
-25,6.56000626838795,-1
300,1.09700097835594,-1
150,2.5520065202727,-1
-200,1.35300363112037,1
-50,4.81200093960797,1
25,3.79800020396942,1
100,2.20600790429307,-1
150,1.61300337601278,-1
-200,1.51199859404733,1
0,3.69900615072402,1
100,2.18400745713734,-1
-50,3.07200659954833,-1
300,1.04100568938156,-1
0,4.90300131249387,1
25,6.90999900853785,-1
-300,2.55200046491518,1
-150,3.40400224507175,-1
200,1.23200645339966,-1
50,3.09100021803897,-1
-25,6.44100326872285,-1
-100,1.74000765645906,1
-150,2.82199926829344,1
