pertSize,reactionTime,initialResponse
-150,3.54200148367818,-1
200,1.240000094891,-1
0,4.90099707400805,1
-100,3.97100098383089,1
50,2.33799392855144,-1
-300,3.70200090777507,1
0,3.00099497234623,-1
-25,5.60099982893007,-1
300,1.03699707781925,-1
150,2.09599984955275,-1
-200,1.64499849510321,1
-50,3.78699530672748,1
25,6.4799996041038,-1
100,3.16899482846202,-1
150,4.10300307750731,-1
-200,1.29999373065948,1
0,6.04099712192692,1
100,2.0700004479877,-1
-50,2.21800287353835,-1
300,1.32400137471996,-1
0,6.02399812960357,1
25,7.7700015447117,-1
-300,1.58200222742016,1
-150,7.28199938666512,1
200,1.59400283956347,-1
50,4.50499534069968,-1
-25,6.25199586367671,1
-100,3.6220030335171,1
-150,5.99500040018029,1
