pertSize,reactionTime,initialResponse
100,2.67800444376917,-1
25,3.82500159597839,-1
-50,4.45800134527963,-1
-200,2.8420013762734,1
150,1.45100537717371,-1
300,3.74100380480377,-1
-25,4.98200703978364,-1
0,6.35400358725019,-1
-300,3.742006862165,-1
50,7.47400740337616,-1
-100,2.44700255274802,1
0,8.77500041699386,1
200,2.43000149285945,-1
-150,4.20100082660065,1
-100,5.10999813509261,1
-25,7.471999391797,1
50,3.7700022224235,-1
200,2.63899897027295,-1
-150,4.28100368809828,1
-300,5.4340037723814,1
25,5.94100432407868,-1
0,7.7810034279828,1
300,2.31900554800086,-1
-50,3.87099823904282,1
100,3.4720031698962,-1
0,5.33600245177513,-1
-200,5.49099862921139,1
150,3.36900617396896,-1
100,7.21400757432275,-1
