pertSize,reactionTime,initialResponse
100,2.21399719559849,-1
25,6.22300207531225,1
-50,7.85100367259292,-1
-200,1.89000089907495,1
150,2.2589970694753,-1
300,1.20400299751054,-1
-25,7.34100049173139,1
0,5.48799722349213,1
-300,2.85100378155039,1
50,3.46499692880752,-1
-100,2.93100529276853,1
0,4.51300332236133,-1
200,2.23600057756266,-1
-150,2.66900397860445,1
-100,3.05100556814432,1
-25,7.42499684154609,1
50,3.81999780249316,-1
200,1.29100251328782,-1
-150,2.83000336420082,1
-300,2.91299890600931,1
25,5.93100301277445,-1
0,5.796004141921,-1
300,2.28100041603466,-1
-50,2.80299919474055,1
100,2.5310060296033,-1
0,7.95099685311288,-1
-200,1.65000555133156,1
150,1.00000102305057,-1
100,1.25999984168448,-1
