pertSize,reactionTime,initialResponse
100,3.60100513124053,-1
25,5.67200087630772,1
-50,4.72400302088499,1
-200,3.25600046741602,1
150,8.48400780129305,-1
300,3.6000034012759,-1
-25,5.45400202584278,1
0,4.37900178706332,1
-300,3.21999898552895,1
50,6.76400653803285,-1
-100,4.15900381779647,1
0,5.23300791895599,1
200,5.38000062894571,-1
-150,4.2180012731551,1
-100,3.93500480246439,1
-25,6.72300556302071,-1
50,4.15100296401943,1
200,4.90500288712792,-1
-150,4.04100315010146,1
-300,2.8300081678608,1
25,3.87800218129269,-1
0,5.91700759851665,1
300,4.73900226438127,-1
-50,5.71100385534373,1
100,3.32600149249629,-1
0,4.13500251722144,1
-200,3.20500054681179,1
150,4.22100419735943,-1
100,6.81700262081722,-1
