pertSize,reactionTime,initialResponse
-150,4.01600238490209,1
200,5.21700554562267,-1
0,4.33000456822629,1
-100,5.57700020957418,-1
50,3.70100308084511,-1
-300,4.06700600957993,1
0,5.77800057805143,1
-25,5.94500172472181,1
300,3.40600892961083,-1
150,5.38700870836328,-1
-200,3.25000932312105,1
-50,5.6940009076643,1
25,5.49500348532456,-1
100,2.77700626969454,-1
150,4.65000855863764,-1
-200,3.32300381804089,1
0,6.28700944269076,-1
100,4.48000082469662,-1
-50,4.49200149763055,1
300,4.52600787771371,-1
0,4.18700609791995,1
25,4.7320016754893,-1
-300,4.87000589156378,1
-150,4.34200018180127,1
200,7.64300516105141,1
50,4.93400394118362,-1
-25,5.05200247323955,1
-100,2.68700502634601,1
-150,4.45100751710561,1
