pertSize,reactionTime,initialResponse
100,2.72499600148149,-1
25,3.83100197160093,1
-50,4.61199494087487,1
-200,2.68399842322106,1
150,3.76299833440862,-1
300,1.43299572276737,-1
-25,4.53899589395587,1
0,3.35900088858762,1
-300,3.25500214385829,1
50,3.93599605917552,-1
-100,3.98199542796647,1
0,4.95699938476173,-1
200,3.19499472474854,-1
-150,3.19800058483816,1
-100,3.91399937617825,1
-25,5.12299848568364,-1
50,4.97400113832555,-1
200,2.51100041949394,-1
-150,2.69399491154763,1
-300,2.91399400281807,1
25,3.90199726092396,-1
0,6.13199375093245,-1
300,3.92999974978011,-1
-50,3.25099384379428,1
100,5.21700166678056,-1
0,5.84999481547129,1
-200,2.68199266564625,1
150,3.89599567568075,-1
100,5.16999488329748,1
