pertSize,reactionTime,initialResponse
-150,3.12600131058571,1
200,4.25099358677835,-1
0,7.25400143361185,-1
-100,4.27000153469999,1
50,6.21800024616823,-1
-300,3.8170023269704,1
0,4.16200093400403,-1
-25,4.03199349892384,-1
300,3.13000270033081,-1
150,5.28200206911424,-1
-200,3.92799690175161,1
-50,5.00199983120547,1
25,5.57299672484805,1
100,4.13899470258184,-1
150,3.60300126695802,-1
-200,6.30000274861231,1
0,6.59300231993257,-1
100,5.40899666273617,1
-50,5.1419949235933,1
300,3.93099565398734,-1
0,6.12199522531591,-1
25,6.4219952927815,1
-300,6.40599645698239,-1
-150,4.10200089800492,1
200,7.50500169920997,1
50,6.19099569583341,-1
-25,4.10000115787989,1
-100,4.23299657356984,1
-150,5.66299346721644,1
