pertSize,reactionTime,initialResponse
100,2.93900023699098,-1
25,3.80900293445302,1
-50,3.43899883997801,1
-200,2.25100143862073,1
150,1.9020034773348,-1
300,1.79000398695644,-1
-25,3.45699994432653,1
0,5.38699846446252,-1
-300,1.36500335395249,1
50,5.05000368630863,-1
-100,2.30900499272684,1
0,4.41000647854526,-1
200,3.50599911773315,-1
-150,1.2990004003077,1
-100,2.56500342083018,1
-25,4.42399847281195,1
50,5.87799764538067,-1
200,4.50200036668684,-1
-150,1.69500405013969,1
-300,1.3920068218722,1
25,3.06800420462969,-1
0,6.39099967849324,1
300,1.4599974761004,-1
-50,2.69100349736254,1
100,1.83500630974595,-1
0,3.83200305199716,1
-200,2.97300314116728,1
150,2.57800075447449,-1
100,4.94400467622472,-1
