pertSize,reactionTime,initialResponse
100,2.44999818789802,-1
25,4.9409984046215,1
-50,3.31499947488192,1
-200,4.70599770628905,1
150,2.74599114715966,-1
300,4.50299271988479,-1
-25,7.04499375092564,-1
0,7.8309935415964,-1
-300,2.30399622154073,1
50,4.67899477040191,-1
-100,4.70299642372265,1
0,7.3219959256603,-1
200,2.74999953484075,-1
-150,2.27799220835732,1
-100,6.44199053859484,-1
-25,4.39999793970492,-1
50,6.87799309050752,-1
200,2.24299523925583,-1
-150,2.11899611258559,1
-300,2.30199317156803,1
25,4.36099187600485,-1
0,7.90799665272061,1
300,2.37999759542436,-1
-50,2.34099368524039,1
100,2.94199721383484,-1
0,3.48499828409695,1
-200,3.48199899065366,1
150,3.42999478054116,-1
100,5.91099936592218,-1
