pertSize,reactionTime,initialResponse
-150,2.14700634217297,1
200,4.78900287699798,-1
0,5.60799946439511,1
-100,7.14200631820859,1
50,4.31899946546764,-1
-300,3.3940072989426,1
0,4.80100191223755,-1
-25,5.83499920392205,1
300,2.83100188386015,-1
150,3.54099842429423,-1
-200,3.37300407623843,1
-50,4.92400593769707,1
25,4.65299797773332,-1
100,4.5660032379601,-1
150,5.72799931168265,-1
-200,1.84600035250332,1
0,6.51799840032618,-1
100,4.54800525343308,-1
-50,3.17000709104468,1
300,1.60899898529169,-1
0,5.2209998544422,1
25,4.25100562834996,-1
-300,2.39600061022793,1
-150,6.42000390899193,1
200,6.64200035273825,-1
50,7.0749991567136,-1
-25,7.46100730908074,-1
-100,2.41099887466407,1
-150,5.85200533604802,1
