pertSize,reactionTime,initialResponse
100,2.18999906528188,-1
25,5.21100341939746,-1
-50,3.16600199067761,1
-200,1.09100196910003,1
150,0.856997134564153,-1
300,1.71100338006363,-1
-25,2.24699827504082,-1
0,5.36500245607021,-1
-300,0.386000108599546,1
50,2.41700436949759,-1
-100,1.83200410616701,1
0,6.07400318061991,1
200,0.603001612427761,-1
-150,2.0320029531722,1
-100,3.01999680959852,1
-25,4.44199605644098,-1
50,3.12599884009251,-1
200,0.627996048329805,-1
-150,1.70499975490384,1
-300,0.234000477554218,1
25,7.67200281906116,-1
0,3.70800425863126,1
300,0.780999660972157,-1
-50,7.09299987840495,1
100,1.09699650430412,-1
0,4.13500072526949,1
-200,1.75200386631332,-1
150,1.86700011730136,-1
100,2.64099827862083,-1
