pertSize,reactionTime,initialResponse
100,1.98399696433626,-1
25,1.71600365412451,1
-50,1.66300062620576,1
-200,1.18799578607286,1
150,1.33100131607353,-1
300,1.20999784946616,-1
-25,5.98399689519283,-1
0,5.79800391018216,1
-300,1.54500214016298,1
50,2.67899681020208,-1
-100,3.15699727428,1
0,7.14299722611759,1
200,0.763001336337766,-1
-150,1.9650031732308,1
-100,2.19800008786115,1
-25,7.26699752950663,-1
50,4.42099605524709,1
200,0.85699658167141,-1
-150,2.08700028825115,1
-300,1.10100420224626,1
25,7.3059984700667,1
0,6.68399848568515,-1
300,1.70600059378194,-1
-50,7.06100336206146,1
100,2.9350042879596,-1
0,4.04099721586681,-1
-200,1.54700153982412,1
150,2.68200016856281,-1
100,1.87200236916397,-1
