pertSize,reactionTime,initialResponse
100,3.38499549412518,1
25,3.54399933457171,-1
-50,4.4529995975463,1
-200,2.78999483943335,1
150,2.84499466931447,-1
300,1.5779981803862,-1
-25,3.78999954008759,-1
0,3.46999830269488,1
-300,1.17099627339485,1
50,7.96199355459248,-1
-100,3.27799620652513,1
0,3.00799480724527,1
200,2.07399366724712,-1
-150,2.38599591481761,1
-100,3.37199235153093,1
-25,4.46899604833015,-1
50,6.9689991228588,-1
200,1.41199821900955,-1
-150,2.29700125145609,1
-300,0.890991772175767,1
25,2.584997487902,1
0,8.06199923586973,1
300,2.09299723600998,-1
-50,3.54199190116196,1
100,1.90299342692015,-1
0,5.27100078248623,-1
-200,2.58000079738849,1
150,4.66999128591851,-1
100,6.54499386429961,1
