pertSize,reactionTime,initialResponse
-150,2.23300322020077,1
200,1.82100030792208,-1
0,4.21299701023236,1
-100,3.12099916530133,1
50,3.11799716544192,-1
-300,2.02800120699976,1
0,8.99800185823551,1
-25,6.82900091028569,1
300,4.43300108075346,-1
150,2.81200048876053,-1
-200,1.032999988558,1
-50,4.54200161313929,1
25,7.76399608350039,-1
100,3.84999938154215,-1
150,5.06399953520304,-1
-200,1.72799847579154,1
0,4.08999815571588,-1
100,7.17200453091209,-1
-50,5.03600005030603,1
300,2.39099766362051,-1
0,NaN,NaN
25,3.80699603819812,-1
-300,0.980998734950845,1
-150,2.43200134551444,1
200,2.82200017679133,-1
50,5.4270002092162,-1
-25,3.29999953663355,1
-100,6.78999940789072,1
-150,3.65000129175314,1
