pertSize,reactionTime,initialResponse
-150,1.76800863301469,1
200,3.11700037801347,-1
0,5.25199998926837,-1
-100,3.23900569939724,1
50,4.11700715088955,-1
-300,1.14200169968535,1
0,7.60600352191977,-1
-25,4.72300375056511,1
300,NaN,NaN
150,1.88100322675746,-1
-200,4.09500403773563,1
-50,5.28900551867264,1
25,6.56500793516898,-1
100,2.9130016016934,-1
150,2.1130003691942,-1
-200,2.87000486135366,1
0,5.85400126445165,1
100,5.2440082850444,-1
-50,7.81099932789948,1
300,1.03100701630319,-1
0,7.56200529539638,1
25,6.87900674832053,1
-300,0.737003841641126,1
-150,1.6220019686225,1
200,2.77700606274448,-1
50,3.80400032985199,-1
-25,5.80100317311008,1
-100,3.55800819647266,1
-150,2.79000359392376,1
