pertSize,reactionTime,initialResponse
100,3.50700101625989,-1
25,3.62900681257452,1
-50,7.02400679385755,1
-200,2.30400259495218,1
150,3.29299980461656,-1
300,2.30200219023391,-1
-25,3.62099774956732,1
0,6.6640069061541,1
-300,2.19100415015419,1
50,8.69199784195371,1
-100,2.61400137615419,1
0,7.35100112128566,1
200,3.38499990069977,-1
-150,1.93700324988458,1
-100,2.25500172305328,1
-25,4.51700440371496,1
50,3.00000104785431,-1
200,1.91600291979557,-1
-150,2.31599854218803,1
-300,2.55300646185788,1
25,3.23900322163536,-1
0,4.68900370955816,1
300,1.85300169217953,-1
-50,2.3790048857918,1
100,3.9119978368326,-1
0,3.35399921893986,1
-200,1.73100392413471,1
150,2.12000529992656,-1
100,3.09000078988174,-1
