pertSize,reactionTime,initialResponse
-150,2.43599471974449,1
200,1.88199717962561,-1
0,3.90399366187921,-1
-100,2.86199703979946,1
50,4.11099723267398,-1
-300,2.35299900019163,1
0,4.68099275362329,1
-25,4.88699263537274,-1
300,1.98100138545124,-1
150,2.5329999041569,-1
-200,1.93000142359961,1
-50,4.44999816584459,1
25,3.87699760257965,-1
100,4.50599802673241,-1
150,3.01699330293923,-1
-200,2.39099902915768,1
0,4.48599377489154,1
100,2.83199461388722,-1
-50,4.55200016212621,1
300,1.68999873269058,-1
0,5.35999841821467,1
25,5.36300068891433,-1
-300,2.07099609124998,1
-150,2.40399690080085,1
200,2.73799540269829,-1
50,5.40700051296153,-1
-25,4.30199352145428,1
-100,3.19099375426595,1
-150,3.22900052535988,1
