pertSize,reactionTime,initialResponse
100,2.97399922084878,-1
25,3.88799358534743,-1
-50,4.65399544608226,1
-200,2.94199496340298,1
150,3.92799976670358,1
300,1.9449960863567,-1
-25,3.50799614047719,1
0,5.22999455058016,-1
-300,2.31999286115024,1
50,4.52799989223422,-1
-100,4.94899247956346,-1
0,4.9009929149106,1
200,2.50300196492753,-1
-150,2.46499780595332,1
-100,2.95200020277116,1
-25,3.81399590575165,1
50,2.99999247419328,-1
200,2.58199350869108,-1
-150,2.44200176822778,1
-300,2.25399981951341,1
25,4.72699717354408,-1
0,3.94600014221214,1
300,2.00799552142416,-1
-50,4.07600187134813,-1
100,2.71900107681722,-1
0,3.93299278676568,1
-200,2.58699675893877,1
150,3.04200183343346,-1
100,4.12999317967478,-1
