pertSize,reactionTime,initialResponse
-150,1.33200360632327,1
200,1.74800311172294,-1
0,5.0710053824223,-1
-100,3.23799771535414,1
50,4.443999235511,1
-300,2.04400349569914,1
0,4.37000049162452,1
-25,4.44800065577147,1
300,1.07199670982664,-1
150,2.87600010526512,-1
-200,1.12100168776669,1
-50,2.47299773693521,1
25,5.4399971687817,-1
100,1.94900363922352,-1
150,1.14200606405939,-1
-200,2.39100589251757,1
0,4.48300216174539,1
100,2.87200554526498,-1
-50,3.27600525879825,1
300,0.823998144631332,-1
0,5.14199758768518,-1
25,5.58199922979111,-1
-300,2.12199788093858,1
-150,2.29300541305565,1
200,1.70700428354758,-1
50,5.78300374413084,-1
-25,4.61300055015454,1
-100,3.42200612711895,1
-150,2.40000050843082,1
