pertSize,reactionTime,initialResponse
100,4.46999850046268,-1
25,4.43299917828699,1
-50,3.64700025975617,1
-200,2.93399962150579,1
150,4.3299980316151,-1
300,5.71600400173338,-1
-25,5.1209988862247,1
0,5.38900086330978,1
-300,3.37699820542184,1
50,6.30300074803381,1
-100,6.09600185965974,1
0,6.73000438547024,-1
200,3.68599854814966,-1
-150,3.52500001084991,1
-100,4.65199555337313,1
-25,7.46900446188374,1
50,7.79200161552581,-1
200,3.22699726104474,-1
-150,2.6750025836227,1
-300,3.89899848913774,1
25,5.48699975073396,-1
0,7.95400187849737,1
300,3.20999878191651,-1
-50,4.80299765383825,1
100,3.23400115931145,-1
0,6.90299604451138,1
-200,3.71799522757647,1
150,3.16200355720503,-1
100,3.46999698686705,-1
