pertSize,reactionTime,initialResponse
-150,1.59100107300037,1
200,0.954999383568065,-1
0,2.66999910271261,1
-100,1.61200141262816,1
50,5.06499809181696,1
-300,2.42999340796814,1
0,4.28699464011152,-1
-25,2.27599579024536,1
300,2.22299309170194,-1
150,2.11199447870604,-1
-200,2.47799880266393,1
-50,4.0129959317419,1
25,4.43199564600218,-1
100,7.08199353754753,1
150,3.50899771225522,-1
-200,3.23899295974115,1
0,4.78899901604746,1
100,5.41500011575408,1
-50,4.69799854898156,1
300,2.13799349022156,-1
0,6.80999327456811,1
25,7.76999223411258,1
-300,4.22199571645615,1
-150,6.03000103485829,1
200,1.17899549675349,-1
50,3.80799762308743,-1
-25,4.87899489092524,1
-100,4.01199952185561,1
-150,6.2219982270035,1
