pertSize,reactionTime,initialResponse
100,5.08099869108264,1
25,5.12900198352145,1
-50,4.11499803340121,1
-200,7.22299782407208,1
150,6.4220031543955,1
300,4.3880024937389,-1
-25,6.71099821566895,1
0,6.1479996503549,1
-300,6.0060064691279,1
50,7.07700077199843,-1
-100,5.22200041759061,1
0,6.47900462245889,1
200,4.07099912571721,-1
-150,3.75499773764022,1
-100,3.9970068465409,1
-25,7.56200144934701,1
50,4.63300617837376,-1
200,2.08300692486227,-1
-150,3.58300692152989,1
-300,3.61800091111218,1
25,4.21200499963743,-1
0,4.58200756466249,1
300,2.07200501608895,-1
-50,5.50000567710231,1
100,3.42100476765336,-1
0,5.79800388836884,-1
-200,4.08700067126483,1
150,2.14299812829267,-1
100,5.47300211310358,-1
