pertSize,reactionTime,initialResponse
-150,2.38100263154047,1
200,2.00800001358584,-1
0,6.30900145387568,1
-100,2.68099804544181,1
50,5.66100287890004,-1
-300,1.68599871432525,1
0,3.9809980880018,1
-25,4.61699383795349,1
300,1.70900243246433,-1
150,2.86300287902122,-1
-200,2.45099789524102,1
-50,7.25899918627692,-1
25,4.77100019347563,1
100,3.98700162744353,1
150,5.1000001244538,1
-200,4.03799388909101,1
0,5.40199992859561,-1
100,6.07799706399237,1
-50,4.90599816929898,1
300,1.98500024867099,-1
0,5.07200076532172,1
25,5.22100088393927,-1
-300,2.62699968576635,1
-150,2.58599450015754,1
200,2.07199315762409,-1
50,4.77199833095074,1
-25,2.88900116086006,1
-100,2.83199954152224,1
-150,3.61400223898818,1
