pertSize,reactionTime,initialResponse
100,4.86799927413085,1
25,4.86700057565758,1
-50,4.54499915325869,-1
-200,2.9979961260542,1
150,8.46999133503414,-1
300,1.80999133097794,-1
-25,4.52199921071588,1
0,3.2979930328147,-1
-300,2.58199295377563,1
50,4.99299275493831,-1
-100,2.36599173545983,1
0,4.49999813234899,1
200,1.98800033295265,-1
-150,2.51000039828068,1
-100,5.53099212646339,-1
-25,5.37499721920176,1
50,5.23099159001868,-1
200,2.9909917191253,-1
-150,3.44399218320905,1
-300,1.57899367391656,1
25,4.37599515414331,1
0,4.6879978460056,1
300,1.09299683773133,-1
-50,4.95599512660556,1
100,3.30799455773376,-1
0,5.00099780952587,1
-200,2.56999346625526,1
150,2.25399753653619,-1
100,5.33999471187417,-1
